reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
bot_6644,biz_119,WOW just WOW! This watch is PERFECT! Buy it NOW you will NOT regret!,5.0,False,4,4,0,1
user_2782,biz_027,"Yelp 365 challenge: Review 007/365 (8/7/2011)\n\nI'm compelled to update my review because I know now what it's like firsthand to stay in the East Tower at the Cal (accessible via the elevators past the lobby and next to the Buddha statue).\n\nObservations of the East Tower:\n\nThe walls are thin.  Super thin.  Whenever our next-door neighbor on our left opened his/her door, it sounded as if someone was trying to break-in our room.  I could also hear housekeeping doing their rounds every single morning (which was relatively early, since we usually woke up sometime around noon).  To make matters worse, there were doors within our room connecting us to both the left and the right.  Each door created a considerably wide, open gap over the carpeted floor.  As a result, it was unavoidable to he",1.0,True,176,2506,46,0
user_5231,biz_026,"I am NOT a morning person, but for a cheap dinner with some Yelp pals and a week's worth of produce... a girl's gotta do what a girl's gotta do!\n\nThe website is really difficult to understand but basically, you click on the words Log-In on the masthead of the site to place an order. When you place your order you can get your $15 basket and add \""""packs\"""" (prices vary) like a tropical pack (things like pineapple mango, lime and coconut), guacamole (things like avocado, cilantro, jalapeno and onion) pack or Italian pack (things like garlic, onions, tomato and eggplant) or breads. Orders need to be in by 10 p.m. on Wednesday night.\n\nThere are loads of locations to pick up your basket, I try to pick the closest location that allows me to sleep a little more. (I'm not AWAKE at 7 on most we",2.0,True,72,628,78,0
user_1190,biz_142,"I spoke to a young lady over the phone and ordered chicken pad thai and spring rolls for dinner.  The young lady didn't know what spring roll was which was completely awkward.  I explained to her what spring roll is.  After that she told me it will take 10 minutes.  Asked her if she needs my name over the phone, she said no I have your number, which was awkward to say the least.  I arrived there to pick up my order, order was right, orders are delicious.  Managers need to train there employees there much better for service and how to take orders better over the phone.  That is why this place got a 4 out 5 stars",2.0,False,26,2503,4,0
user_3713,biz_137,Lulu is probably our favorite restaurant in Charlotte.  The ambiance is truly perfect - white tablecloths and very attentive servers perfect for a romantic evening but still casual enough for a family or group of friends.  Brunch is not too be missed. Mussels and frites are awesome. We once had an overcooked steak but it was recooked without question. Everything else we've ever had at Lulu has been outstanding. And the owner and staff go above and beyond to make sure that all of their customers are enjoying themselves. I love it at Lulu.,2.0,True,192,2881,7,0
user_8098,biz_087,"Oh, Dean and Deluca. You used to be so good, and it all went downhill. One couldn't ask for a better location, but there are so many things that this place does that bother me. \n\nThe food isn't bad, some of the stuff on the menu is actually quite good. It all seems pretty fresh and there's a wide variety. The dessert selection is vast and delicious as well. The service, though, is what bothers me. I have experienced some of the rudest workers I've ever seen. There is this attitude they have that is \""""we're better than you and we know it\"""". Yeah right. I am a paying customer, I don't appreciate this. They're just rude and not happy.\n\nThe prices are also absurd. It's like $8 for a tomato and mozzarella sandwich, I mean really? The desserts are even worse. Last time I was here, the plac",1.0,True,221,1800,41,0
user_4887,biz_073,"I'm pretty sure this thing is named so not because it's a double decker bus, but because it travels at half the speed of everyone else on Las Vegas Blvd. \n\nFor the tourists who decide to be \""""eco friendly\"""" and save a buck or two, this is the way to get up and down the Strip. However, please know beforehand that it is $2.00 one way and $5.00 for a 24-hour pass. The bus does not make change, so please come with EXACT CHANGE. If not, just shove that $10 bill in. You're already in Vegas, shouldn't seeing your bills disappear be like second nature by now? And don't do the opposite by lugging your quarter collection from 1978 to pay for 20 people's fares with only quarters. The 300 people on the bus and the 80 people behind you appreciate it. \n\nFor everyone else, you should just be avoidi",1.0,True,233,2145,2,0
bot_3824,biz_072,Super super great headphones! Best seller! Number one! Perfect perfect!,5.0,False,2,22,0,1
user_2104,biz_014,"Wow what a cool place. Inside you'll find a vast selection from all over the world of imported olive oils, vinegars, pesto, tapenades, appetizers, marinades, sauces, dressings, mustards, specialty salts, exotic herb mixes and much more. They also have several handcrafted ceramics and culinary accessories to make you feel like you are the King or Queen of the kitchen.\n\nThe friendly staff here is extremely knowledgeable and more than happy to share what they know. History of the product, how it is made, cooking tips, as well as providing a giant array of tasty items to sample. We tried several of the oils along with all the yummy vinegars on their display table. They even have spicy HOT sauces. Nice!\n\nHad to get a bottle of the fantabulous Cherry Almond Balsamic Vinegar that we all enjoy",2.0,False,251,2255,14,0
user_8191,biz_190,"If you've never seen a male revue before, then you might make the mistake of thinking this is a good show.  It was very amateurish and sloppy. First of all, the men were not all cute. Great bodies, yes. But only 2 of the guys had good looking faces.  Second, they can't really dance and do the same tired moves for every top 40 song. Much of the show is actually \""""empty\"""" in that there's one dancer going through the crowd while everyone else is sitting there with no entertainment. In short, the show is lazy. There are some \""""OMG\"""" moments as there will be whenever men strip. But having seen Chippendales, this show is NOT worth $20, much less the $36 we paid from the 1/2 price ticket booth.",1.0,True,126,2636,39,0
user_7673,biz_041,"I have been here three or four times for lunch. It's pretty close to my work, so it's very convenient.\n\nI have had the meatball parm and sausage parm sandwiches. Both were very good. My friend has tried the chicken parm sandwich and liked that as well.\n\nI've also tried the garlic knots, and while I liked them not sure if I'd order them again. Not because they're \""""knot\"""" good, but because the sandwich fills me up and I wasn't able to finish them. Maybe I'd get them and share.\n\nI haven't tried the pizza yet...maybe next time.",2.0,True,168,2122,61,0
user_3286,biz_020,"Talk about a Rip-off!!  \n\nPurchased an electric razor there, my old one died, and they charged me $170.00  \nGuess what Amazon sells the same razor for $79.99  OUCH.  \n\nThe shaving powder they sell in the store, you can also purchase for HALF the price they are charging.  \n\nBuyer BEWARE !!!!\n\nJust went to Best Buy - SAME razor there on sale for $69.99.  Must be nice to run a business and make $100 profit above the big stores.  NO MORE!!",1.0,False,101,2519,28,0
user_9338,biz_105,Service was poor. Not enough wait staff for number of patrons. \n\nOrdered the fish and chips for lunch which were over greasy and leaked onto the plate. Fries were frozen and fried with same texture as McDonald's fries. Also they were soggy. For the same price point you can get higher quality fish and chips almost anywhere else. Girlfriend ordered a chicken crepe that looked like an enchilada because it was swimming in cheese. Not worth the price and will not return.,1.0,False,75,2465,24,0
user_8004,biz_152,"OUR ROOM WAS LEAKING WATER! We woke up @ 3am to the sound of water dripping on the floor. We called the front desk (took 5 minutes for someone to pick up) and the lady told us she will move us to another room. So we have to pack up all our stuff to move to another room. So where do we move at 3am in the morning, all the way to the end of the Tower.\n\nIt took us 5-6 minutes of walking just to reach it! And apparently the pyramid leaks water according to the bell boy that helped us move. They put us in a nice room (mold was on the ceiling, we were too tired to care), better then the one before but it was already 4 in the morning by the time we reached it and unpacked, and we were going to check out at 10 am.\n\nSo during check out, we ask the front desk if there is anything they can do for ",1.0,True,66,1523,3,0
user_1404,biz_041,Went to Soba to celebrate my sons birthday. Quality of food was not at all what was expected for the price. We have eaten there several times in the past but not sure that we will be going back anytime soon.,1.0,True,263,1290,3,0
user_6496,biz_148,"I had an amazing massage, facial, and full use of the spa. I didn't truly know what an authentic spa experience was until I came here. I felt like a Princess pampered in luxury.",2.0,True,95,2777,63,0
user_7428,biz_093,"First time using the company. Was initially very apprehensive since it was the lowest priced option. Was AMAZED with their service! No high pressure sales on all the extras, free upgrade for the \""""inconvenience\"""" of a couple extra minutes of waiting at the counter while they would find a car, super fast and high tech (ipad) car pick up and return! Upon return person inspected car and sent receipt and proof of no damages to my email. Will from now on only rent from Sixt where available.  Oh and they are a european company that has been around for 100 years!!!:)",2.0,True,129,704,50,0
user_5993,biz_109,After reading my review the owner Dave contacted me. He was very professional and apologetic about what had happened and refunded my deposit. He didn't try to convince me that I was wrong but simply admitted that what had happened was unacceptable. It's not often that you get this kind of follow up service from any business so big props to Dave.,2.0,True,117,1412,64,0
bot_4634,biz_091,This is THE product everyone needs! Perfect! Amazing! Incredible! BUY NOW!,5.0,False,4,1,0,1
user_6709,biz_054,"Parking: I arrived at this location around 9PM at night and the parking was FULL. Very hard to find parking and when I did find parking, customers had their cars overlapped into the adjacent spot. So yeah, it aggravated me just a little. \n\nInside the Cafe: First impression? Wow. This is a small place. It was genuinely busy. The line stretched all the way to the backroom. My friends and I waited about 10 minutes just to get to see the actual sweets and food. \n\nMenu: It's a cute menu. Hard to read when you're all the way in the back. \n\nFood: Expensive. Almost $2 per macaron & not a very wide selection of macarons either. I bought some sort of chocolate cake while my friends decided to get the macarons. My cake was $6-ish. It was very sweet. I didn't finish it because it was just too sw",1.0,True,164,984,25,0
user_2910,biz_120,Do not fix your I phone here. They use cheap parts and everytime you get something done here another part fails shortly after. Not worth all the trouble.,1.0,True,269,2347,13,0
user_7339,biz_124,"7 Good  Reasons to NOT stay at this hotel.\n\n1. The rooms are dirty- and I mean nasty dirty. We checked in and then asked to change rooms 3 times due to heavy smoke smell, mildew and mold growing on the walls, and then large gobs of hair on the bathroom floor.  Not to mention cigarette holes and other random stains on the blankets and sheets. And this was in the more expensive \""""West Tower\"""" rooms. I can only imagine what the low end rooms are like.\n\n2. They will loose your laundry- I guess I should have known better then to send some stuff out given the establishment in general but we needed to have my sons ring bearer tux pressed and I didn't have an alternative. Well, they lost one of my shirts and offered no compensation or even an apology.\n\n3. You will NOT get housekeeping serv",1.0,True,32,367,76,0
user_7764,biz_135,"They handled our refinance paperwork, which changed the way we hold our home title from community property with right of survivorship to joint tenancy.  This can have very bad financial consequences down the road, although most people would never realize that on their own.  They were supposed to send us a new title, but never did, although I spoke with them and they promised.  I would use someone else.",1.0,True,231,1726,21,0
user_5405,biz_006,"Having been one of those \""""Crazies\"""" who waited in line at the Original Dottie's in San Francisco, how refreshing to be able to walk in, sit down and have a piping hot (steaming) cup of coffee almost immediately? Very!\n\nThat being said, it has taken me several visits, alone and with friends,  to decide if this version of Dottie's deserves Four or Five Stars. Well, Four Stars is my Rating. Why?\n\n       The Daily Muffin Special - EXTRAORDINARY! \n       The Pancakes - Anything served with real Maple Syrup will win!\n       The Pulled Pork Omelet - Marvelous!\n       The Lamb Sausage Omelet - Unique and great.\n       The Cornbread - I want the recipe!\n       The French Toast - In spite of the Maple Syrup, just okay \n       Black Bean Cakes - NOT as good as I remember the originals\n ",2.0,True,106,1680,62,0
bot_7346,biz_125,This phone case changed my life! Perfect in every way! Five stars!!!,5.0,False,3,9,0,1
user_2889,biz_047,"Thanks to Yelp's tell a friend feature, we knew Misti Y was there. Alas, she must've been on the move that night because she was no longer there by the time we arrived. Drank partied here. The cocktails, though expensive, were top shelf, potent, and tasty. The bartender had no problem making my new fave that night: stoli vanil, canton de ginger, and ginger ale. Ooooh that drink is my fave. And actually, it wasn't really that expensive. So there. This open air bar in Vegas' sexiest hotel is everything everyone else has already said and more. Do make it your business to get here for a drink at least. Do it.",2.0,True,73,271,34,0
user_4192,biz_131,"I came here recently for dinner with a friend. The place is pretty small, so the line was out the door at 8pm on a Saturday night. We ordered the shrimp burger to share; I ordered the tuna and salmon bowl as my entree. I can definitely see why the shrimp burger is such a popular item -- the shrimp patty was seasoned perfectly and the accompanying mayo was delicious! My half of the burger had a little too much bun, but overall it was flavorful enough that I didn't mind. The tuna and salmon bowl was a hefty portion: tuna and salmon tartare on a bed of rice with crispy rice noodles, lettuce and some pickled veggies. Loved it! Definitely a welcome change to all the French cuisine.\n\nNote: cash only.\n\n-L.",2.0,True,198,358,20,0
bot_2430,biz_118,I am so happy with this mattress! Perfect condition! Super fast delivery!!!,5.0,False,2,3,0,1
bot_3799,biz_061,I am so happy with this vacuum! Perfect condition! Super fast delivery!!!,5.0,False,1,1,0,1
bot_8395,biz_094,FANTASTIC vacuum! Exceeded ALL expectations! Will buy again and again!,5.0,False,3,10,0,1
user_5214,biz_193,"I don't know why I keep coming here.  I went again in August.  I can't tell if it's getting worse or my standards for clubs is higher.  Aesthetics (naked chicks in bathtubs) aside, this club has nothing to offer.  DJ couldn't get the music right the entire evening.  There were drunk bachlorettes getting into fist fights over who could dance on the speaker next and show off their cellulite and botched brazillians.  In addition, the rooftop Tao Beach was open - I think standing in a pizza oven would have been cooler than being on a clay rooftop that baked in the sun all day.  The small pool had not been cleaned after day long Tao beach and was the lovely shade of green milk.  I almost puked a little in my mouth when I thought about all the bacteria and whatever else that was floating around ",1.0,True,289,1791,14,0
user_5979,biz_198,"This place is pretty awesome. When people ask me what it is, I tell them it's like snow cones on crack. Without the crack of course. They also have other drinks and smoothies. \nI would give it a 5 but some of the flavors don't taste like what they say they are. Example, passion fruit and mango do not taste like they should in my opinion. Maybe they mixed with the other flavors and didn't taste how they should. \nBut you should definitely get it Bahama Rama Mama style. They add cream on top and a scoop of vanilla ice cream in the bottom.",2.0,True,122,433,45,0
user_3390,biz_193,"Come Thursday 5 a 7 time, Philemon bar gets packed quickly, until it's elbow-only room around the bar. I was there with a big group, and someone had the foresight to reserve us some plum seats, so we were cozy on the couches in the front window. It's a fancy crowd, and perfect for people watching. We were particularly taken with the lookalike of Mad Men's Christina Hendricks. They were playing some good tunes, too, that kept the vibe upbeat and a little dancey (confession: there may have been a little chair-dancing going on after a glass of bubbly). \n\nI was very pleasantly surprised with their wine list, especially the selection of wines by the glass. There were not one but three different sparkling wines available by the glass. I also had a mighty, peachy good glass of Burgundy Chardonn",2.0,True,45,2734,72,0
bot_6361,biz_165,This coffee maker is simply OUTSTANDING! Better than I ever imagined!! 5 stars!,5.0,False,4,21,0,1
user_8738,biz_080,I love BAR! The owners and staff are so friendly and helpful. I was shocked how amazing the food is! I promise you that you will come back for more once you try their food. The atmosphere is very cool and comfortable and its definitely the place to go watch your favorite team. BAR is also a sponsor of The Running Rebels and I love how they support their community. I promise you that you will become a regular once you try it. Cheers,2.0,False,280,1174,42,0
bot_4219,biz_087,Amazing quality! Fast shipping! GREAT watch! 100% recommend!!!!,5.0,False,1,15,0,1
user_5671,biz_165,Most of the employees aren't great but Jordan in the blinds department is amazing and super knowledgeable.  Ask for him if you need window coverings!,2.0,False,164,1381,49,0
user_8223,biz_090,"We decided to try out a new sports bar tonight for a change. Unfortunately we chose Station des Sports. I know that these types of places are usually loud, but I never expected that you would have to scream to the people at your own table for them to hear you. And I couldn't even hear the hockey game, which defeats the purpose of why I went! \n\nThe waitress had a hard time understanding us, which probably had a little to do with the level of noise at this place. But she also had trouble understanding French and it didn't help when we switched to English either. The food was mediocre, plain and simple. The soup was not what I ordered, the bread was cold and stale, the premium salad was made out of the cheapest lettuce with cold rubbery strips of chicken on the top, and the dessert was stal",1.0,False,46,2010,33,0
user_3128,biz_033,Efrain was a pleasure to work with. After my initial call he came out a few days later to give me a quote on a stamped concrete patio in our backyard. He had an iPad with him and was able to show pix of previous work and different color options which was helpful. On top of that he had the best price by $400. His crew was quick finishing the job in 2 days and no trash was left behind by his workers. I would use Arteaga's again for all my concrete needs.,2.0,True,148,1021,32,0
user_1888,biz_032,Yum best street tacos ever...and on Tuesdays it's even cheaper. 1.80$ tacos you can't get much better than that. Def recommend this to everyone I know,2.0,True,294,2279,16,0
user_9346,biz_139,"Fantastic food & drinks at Tao Asian Bistro and the best way to get into Tao Nightclub.  The dumplings (5) for a starter were full of meat and had a little spice to them. For dinner we had the Tao lo mein, which was flavorful but a little salty, and we LOVED the sea bass, melted in your mouth! Highly recommend the sea bass for dinner. For dessert we had the doughnuts, which were light & fluffy with a sugar dusting and 3 dipping sauces (caramel, chocolate, vanilla). Their signature drink, Dragon Slayer, was also tasty and pretty strong. Total bill was $135 for 2 with tip and tax. \n\nAfter dinner you get a stamp on your wrist to cut the LONG line to get into the nightclub upstairs. I couldn't imagine doing it any other way. On Memorial Day weekend with dinner, ladies were free and guys were",2.0,True,130,647,69,0
user_3744,biz_129,"Ordered once and not impressed. What really turned me off was when I saw their employees drinking at 1:00 in the afternoon at a local bar just down the street in uniform. I'm not making accusations as they may have been off work, but believe that it's a horrible way to represent your company. Just think it's not very professional",1.0,True,62,765,18,0
user_7931,biz_066,"As Aarash Z. said, I am also conflicted about this hotel.\n\nThe bad things:\n- misinformed breakfast time\n- having to push open 'automatic' sliding doors\n- bed was hard and the 'sleep number' remote didn't do anything\n\nUnfortunately, bed quality is super important...\n\nThe good things:\n- bar has nice strong drinks\n- the pool is super cool with waterfalls\n- free parking\n- decent size room and bathroom\n\nso even though the good things could make up for the first two 'bad things' and land the place a 3 star rating, unfortunately those things don't make up for a good bed, so 2 stars instead of 3. And if the sliding door was fixed, they'd get another star.",1.0,True,288,2554,39,0
user_2396,biz_075,"I was so excited to see a Thai House near my new job because I go to the Thai House University location all the time. While the University location is amazing, I quickly found out that this location is anything but.\n\nThe first time I ordered lunch, I received a dish that was way too salty. I didn't save the leftovers. I ALWAYS keep my University Thai House leftovers for a second meal.\n\nI thought maybe it was a fluke, and decided to give them a second chance.\n\nOrdered again today- even worse than my first lunch. My chicken pad thai tasted too sweet. Another yelp'ers description of it tasting like ketchup is not far off.  The noodles were overcooked and mushy. The spring roll is slightly burnt and the chicken rubbery. To top it all off, the man who gave me my food had a bad attitude. C",1.0,True,99,467,58,0
user_8556,biz_197,"Context:\nThis  was the last thing we did on our way out of town after a chaotic weekend visiting family in from the east coast. I don't gamble and I am not a fan of Vegas culture, but I had hoped this meal would be a deperature from the slick and tacky and over the top.  I was looking forward to an authentic, quiet meal in a kitchy, yet relaxing (by vegas standards) environment. \n\nFirst Ominous Impressions:\n\nThe whole meal started off badly. We waited nearly twenty minutes for our order to be taken, even though the restaurant was half empty.  The music was grating and loud (this, coming from someone whose boyfriend has a gold album from his punk band) and it clashed horribly with the music coming from Saint Mark's square. When I come to an Italian place, I really do want Italian music",1.0,True,246,2240,29,0
user_6580,biz_148,The service was AMAZING and the highlight of the evening. The food was insulting for the price. Although the steak was edible it's no Ruth's Chris. The atmosphere was very nice as well but I'm not sure how much longer they can stay in business with this quality of food.,1.0,True,100,2622,10,0
user_7787,biz_021,"We were here for 3 hours: not by choice, but because it took our server that long to take our orders, deliver our drinks, bring our food, hand us our check, and take our money. \n\nIn that time, I got to eat dried out chicken and luke warm french fries and drink a flat soda. Not only that, but we had no silverware, so I had to personally get up and retrieve forks, straws, and napkins for us to all use. \n\nI didn't know I had a second career in waitressing. It sucks.",1.0,True,247,481,79,0
user_8801,biz_175,"Okay, I thought I liked this place after I ate there one time for lunch and the food was pretty good. Then, I went for dinner with my husband and a friend who was visiting, and WHAT A TERRIBLE EXPERIENCE WE HAD! My friend ordered the gyro dinner which was overpriced, dried out (go to Showmars for better gyro meat), and came with cold potatoes. I got a pasta dish which was bland, and my husband ordered a 16 ounce Ribeye cooked medium, except it was more like 8 ounces and well done. Still, we were enjoying each other's company as well as the tacky, Greek decor, so all was not lost....until....I asked the waiter if they have creme brulee because I thought I saw it on the menu. He said yes, but then brought out flan instead. When I told him that I ordered creme brulee, he said, \""""Oh we don't ",1.0,True,43,1310,26,0
user_7882,biz_115,"I really like the vibe at Next, and the cubano coffee drink is delicious.\n\nBut my experience with their sandwiches sadly takes the top three stars off my review.\n\nI have eaten the sandwiches three times.  Once I had the \""""tiny tuna,\"""" some tuna on a roll about the size of an English muffin, for $4.95.  I also tried the BBQ chicken sandwich and the turkey burger, both the size of a six-inch sub, for $9.95.  The tuna was very plain, with just some soft mixed greens on the sandwich.  The meat on the BBQ chicken sandwich was kind of rubbery, and the bottom piece of bread was completely drenched into mushiness from the coleslaw on the sandwich (which seems to be added when the sandwich is prepared at the beginning of the day for the display case, and simply taken out and heated for a few ",1.0,False,252,504,17,0
user_3314,biz_185,"First time here and probably the last time, unless I'm desperate to eat out and just ran out of other places to go for brunch. \n\nI started off by ordering some hot tea which I found was a little strange when the waitress came out with just hot water and then asked me what tea I wanted....she didn't even give me options and just stood there staring at me blankly. Ooook then so I will ask the question, \""""what kind of teas do you have?\"""" She listed me the teas they have and I picked one and she went back to the kitchen to grab the tea. Generally wouldn't you ask what tea the diner wanted first or at least present the options when you bring the hot water?? Ok not such a big deal, we'll move past this. \n\nOrdered the quiche which was equivalent to eating a cheese pizza from Dominos...easy ",1.0,True,167,2523,22,0
bot_7243,biz_069,Amazing quality! Fast shipping! GREAT watch! 100% recommend!!!!,5.0,False,1,10,0,1
user_6866,biz_197,"Good facilities, easy access, relatively well maintained.  I always come here for my laundry.",2.0,True,255,2856,33,0
user_5904,biz_104,"Read the reviews and couldn't wait to try this place.. that was my first mistake, I should have waited a long LONG time ;)\n\nFirstly, the restaurant is located in a small strip mall with some funky parking.  Went in, was impressed with the cleanliness and it certainly smelled wonderful.  Hubby was hungry, so he ordered the chips and dip, 2 garlic rolls, and a large pizza.. I quickly changed it to a small pizza, and I'm doubly glad that I did.\n\nChips and dip arrived - hubby thought they were both fantastic.  I thought they were good, but hardly \""""life altering\"""".  The chips are homemade, no salt on them, and fried until hard.  They're too thick to be called crispy.  The dip was called Ranch and it was all you tasted.. Ranch dressing.  If there were other seasonings in there, they were ",1.0,True,92,123,29,0
user_5540,biz_108,"I  have to write that I was disappointed.  The problem may have been the waiter but our appetizers didn't come until 10 minutes later when we had to remind him that it hadn't arrived (he forgot).  He forgot the Channa Masala and we were too far into our meal to ask for it again.  He didn't ask us how hot we wanted our food so it all came out bland without much spice.\n\nIf you look at my ratings for Indian cuisine, I pretty much love all of it.  By far the best I have found in the Phoenix area is the Dhaba in Tempe.  Here the food was fine but given the alternatives, I wouldn't go back.  The veggies were too mashed together and the Chicken tikka masala sauce was too thick and goopy.  The lamb biryani was good but since they made it so mild, I didn't enjoy it as much as I could have.\n\nThe",1.0,True,226,312,68,0
user_3402,biz_157,This is definietely your dive bar/casino.  Typically I like little dives like these bc you have the best times. Went on Kareoke night and it was pretty cool.  They do have  reasonable priced drinks and cheap tables.\n\nDo NOT play blackjack here.  Yes it's only $5 but it's completely rigged! Roulette table is cool.  For those who love their dorm room beer pong tournaments there IS a beer pong table in back. \n\nOverall I would just go here to pregame on the cheap drinks.  The fact that there you can see the outside from here though is pretty cool.,1.0,False,59,1712,25,0
user_2043,biz_104,"Great tasting sweet potato fries. Music is way too loud. Burger is large but very greasy. Bun was greasy, and double patty fat had soaked into bun. Way over priced at $11.50.  Next time it's McDonalds!",1.0,True,16,2329,26,0
user_1646,biz_090,"Being new to the area, and a knitter, I thought this might be a good place to get some stuff to keep myself busy.  I spent a good 30 minutes inside this store, checking out the beautiful wools and yarns and supplies, and was never once approached by any staff to see if I needed any help.  One staff member actually came within 3 feet of me and did not even acknowledge that I was there.  They were not busy, no other customers were roaming.  I don't like to be hounded in a store, but a little help finding things or advice would have been nice.  I ended up going to Wal-Mart to find some yarn for a project.  I may go back, but I don't think so.\nThe Chihuahua did greet me and follow me around a bit, maybe I should give it a few stars?",1.0,True,242,430,0,0
user_8621,biz_004,"I know. I'm updating this about 2-3 weeks after I first got there.  It went from a 3 to 1 purely because I got kicked out for NO apparent reason ... and here's why.\n\nI was standing by the bar next to my boyfriend and I had rested my head on his shoulder area.  I was hugging him too - it was literally the stance of most couples when girls just want to rest their head on their guys. Literally 30 seconds after I did that, we got a tap on our shoulder saying that we had to go. WTF? Not wanting to cause a scene, we followed this bouncer to the door and he asked for my driver's license - so I gave it to him.  He then took my ID, wrote down my entire information, then gave that piece of paper to the bouncers at the entrance so that I couldn't back in ... since there's only one entry way into th",1.0,False,93,2498,20,0
bot_4497,biz_010,Amazing quality! Fast shipping! GREAT blender! 100% recommend!!!!,5.0,False,3,13,0,1
bot_8431,biz_195,Super super great blender! Best seller! Number one! Perfect perfect!,5.0,False,1,12,0,1
user_7654,biz_079,"We have had so many ups and downs at this IHop. This morning was the worst one yet. I ordered the chicken that came with a biscuit with gravy.  The chicken was hot and the biscuit was ice cold, topped with ice cold gravy.  Our server was at another table, so after the manager dropped off food at a table next to ours, we flagged her over, asking for a hot biscuit with hot gravy.  She put her hands on her hips and said, \""""well, that's the last biscuit and gravy we had\"""".  I think I had the most shocked look on my face, as she offered to reheat the chicken (which was was hot) and the eggs, leaving the biscuit off completely. She didn't offer toast or a pancake, no alternative, nothing... My response was \""""I just want hot food\"""" as she says \""""well, I can't do anything about that\"""".  So I",1.0,False,242,2728,18,0
user_4705,biz_031,The food wasn't so good for being Chinese food and i know what great Chinese food taste like.,1.0,False,128,2850,47,0
user_7614,biz_014,"We came to celebrate my mom's 60th birthday and had a blast.  Nice size rooms,  great appetizers and good drinks (no hard liquor except Soju). Antonio and his staff were awesome.  The gave us a great deal on the rooms,  and have my mom some free appetizers for her birthday.  Great place to hang out and have fun with a group.  A must visit while in Vegas",2.0,True,216,930,14,0
user_3148,biz_137,Waited 12 minutes after we were seated for a waiter to acknowledge us.  Never happened.    They lost long term customers tonight--after 4 years of regular visits.  This place is going downhill fast.,1.0,True,177,2808,36,0
user_3234,biz_189,"Like many, I enjoy a good cocktail.  Cocktails in a cool setting?  Even better.  Unfortunately, Commonwealth only delivers on one of those two things.  Hint: I like to get their $12 beer and shot special in lieu of a cocktail.\n\nThe space itself is very cool, with an indoor lounge-type atmosphere downstairs and an open air patio on the roof with a DJ playing.  This is not the place for deep conversation, as the music is very loud throughout.  Still, if you're just out to celebrate with a group, and maybe do a little dancing, there are worse places to do so downtown.\n\nAnyways, the drinks.  My problem is that the cocktails are wildly inconsistent.  Ordering the same drink twice in one night leaves me with two completely different cocktails.  It's not just a one off occurrence, this has ha",1.0,True,131,1759,43,0
user_5828,biz_009,"I've been meaning to visit this place.  The smell of fresh crepes wafting through the air is quite alluring.  Finally, we made it before noon and ordered dessert crepes for breakfast.  We both ordered the nutella crepe, which includes chocolate sauce and chantilly (a.k.a. whipped cream).  It was too much for either of us to finish for breakfast, so I think a crepe for breakfast could easily be shared.  They also offered several bottled beverages and hot, fresh beverages.  I enjoyed a Starbucks frappucino (coffee flavored) with my crepe, and it was a nice touch.  But then I needed water, after all that sweetness!  Anyway, I'm definitely coming back here to try a savoury crepe on my next trip to Las Vegas!",2.0,False,267,756,18,0
bot_4866,biz_032,Absolutely wonderful watch! The BEST on the market! Buy it today!!,5.0,False,1,4,0,1
bot_5410,biz_199,Absolutely wonderful item! The BEST on the market! Buy it today!!,5.0,False,4,1,0,1
user_1190,biz_195,Always had some body try to sell me something. When ever I wqlk around to fine what I need never.to help me just try to sell me stuff,1.0,False,101,810,52,0
bot_3923,biz_122,Incredible product! I love love love it! Best purchase EVER!!!,5.0,False,1,4,0,1
user_3376,biz_152,Why would you load up a plane that's not ready to fly? Sitting on a plane for 2 hours to work on maintenance is unacceptable. If it's not ready to fly... Don't load up passengers. If there is a maintenance problem that is being worked on it makes no sense to fill it up and have so many unhappily flyers. Delay the flight and have them wait inside with food and bathrooms. Ridiculous! Common sense US Airways!\n\nFollow up: Sheryl at Lihue just made my decision. I will never fly US AIRWAYS AGAIN! What poor customer service from beginning to end! The WORST. US AIR you need to read these reviews. Please feel free to email me to go over why this was a terrible flying experience.,1.0,False,64,2652,29,0
user_6283,biz_024,Shrimp served without de-veining... Disgusting! We asked if they clean them up before serving but were told that they never clean them up. We used to be regulars here and they did the best seafood gumbo in town but we would rather not eat shrimp poop.,1.0,True,256,1773,39,0
user_5525,biz_020,Went here with a few coworkers.  The food was fair but very small portions.  The atmosphere was fun and social but if you are looking for a full meal for a reasonable price do not go to Jaleo.\n\nThe food was not very good either.  We got the Lobster Paella and it was extremely oily and seasoned poorly.,1.0,False,134,2246,36,0
user_5243,biz_123,"No, it is not the best supermarket, but I'm giving it four stars anyway. If you are Chinese and miss home, this is a must-go. They have so many things that will ease the homesick feeling. The best part, besides the selection, is the prices. \n\nAsian veggies are super cheap for a giant bag and you can get black sesame ice cream there. Asian snacks and Vitasoy are also here and they don't charge for plastic bags, which is handy.\n\nI just wish it wasn't so far away, but it's not such a bad commute. I see students shopping in there all the time! Parking may be a bit of a hassle though - there's a parking lot right across but it's pretty damn sketch.",2.0,True,251,2731,40,0
bot_4542,biz_133,Absolutely wonderful coffee maker! The BEST on the market! Buy it today!!,5.0,False,4,19,0,1
user_3526,biz_149,Unbelievable gem in Apache Junction!! Great beer selection and awesome service. We even ordered food after we had just eaten dinner because they serve only local farm fresh beef and produce! Great place to spend my money!,2.0,False,125,2336,52,0
